name,model,tree_length
ENSG00000112659_AA,Poisson+F+G,0.934
ENSG00000178233_AA,LG+F+G,0.259
ENSG00000197892_AA,WAG+F,0.486
ENSG00000151023_AA,FLU+F+G,1.530
ENSG00000119899_AA,WAG+F+G,1.239
ENSG00000168924_AA,Poisson+F+G,1.496
ENSG00000066056_AA,LG+F,0.557
ENSG00000168906_AA,LG+F+G,0.087
ENSG00000003249_AA,Poisson+F+G,1.255
ENSG00000187391_AA,FLU+F,0.253
ENSG00000189320_AA,WAG+F,1.271
ENSG00000129538_AA,WAG+F,2.891
ENSG00000173250_AA,FLU+F,1.513
ENSG00000183763_AA,LG+F+G,1.281
ENSG00000104093_AA,WAG+F,0.469
ENSG00000105967_AA,WAG+F,1.039
ENSG00000197275_AA,LG+F+G,1.363
ENSG00000154975_AA,WAG+F+G,0.148
ENSG00000103642_AA,LG+F,0.558
ENSG00000011485_AA,WAG+F,0.177
ENSG00000196937_AA,FLU+F,0.271
ENSG00000100603_AA,FLU+F+G,0.323
ENSG00000101444_AA,JTT+F+G,0.761
ENSG00000133773_AA,Poisson+F+G,2.121
ENSG00000170953_AA,WAG+F+G,1.793
ENSG00000125931_AA,LG+F,1.159
ENSG00000196199_AA,WAG+F,1.184
ENSG00000163605_AA,JTT+F+G,1.138
ENSG00000135521_AA,WAG+F+G,1.058
ENSG00000161533_AA,Poisson+F,0.687
ENSG00000107164_AA,Poisson+F+G,0.405
ENSG00000179915_AA,Poisson+F,0.092
ENSG00000168246_AA,FLU+F,0.255
ENSG00000163558_AA,WAG+F,0.116
ENSG00000167131_AA,Poisson+F,1.582
ENSG00000186812_AA,FLU+F+G,1.381
ENSG00000129933_AA,WAG+F,0.045
ENSG00000177000_AA,FLU+F,0.794
ENSG00000198399_AA,JTT+F+G,0.420
ENSG00000183346_AA,LG+F+G,1.851
ENSG00000184828_AA,LG+F,0.359
ENSG00000140332_AA,WAG+F+G,0.106
ENSG00000039560_AA,FLU+F+G,1.082
ENSG00000151276_AA,Poisson+F+G,0.502
ENSG00000100227_AA,Poisson+F+G,0.813
ENSG00000158417_AA,JTT+F+G,0.520
ENSG00000073737_AA,LG+F+G,1.253
ENSG00000159650_AA,FLU+F+G,1.223
ENSG00000153446_AA,WAG+F+G,2.764
ENSG00000067221_AA,LG+F+G,1.033
ENSG00000162144_AA,Poisson+F,1.531
ENSG00000065135_AA,LG+F+G,0.088
ENSG00000196821_AA,LG+F,0.267
ENSG00000138400_AA,Poisson+F,1.758
ENSG00000254726_AA,JTT+F,0.164
ENSG00000118515_AA,LG+F,0.250
ENSG00000105053_AA,LG+F+G,2.245
ENSG00000173083_AA,LG+F,1.385
ENSG00000104897_AA,FLU+F,0.533
ENSG00000163686_AA,LG+F+G,0.600
ENSG00000135960_AA,Poisson+F+G,0.877
ENSG00000163157_AA,FLU+F,0.257
ENSG00000175084_AA,LG+F+G,0.294
ENSG00000073756_AA,Poisson+F,0.788
ENSG00000158315_AA,WAG+F,1.123
ENSG00000179674_AA,WAG+F+G,1.711
ENSG00000108239_AA,FLU+F,0.677
ENSG00000136805_AA,FLU+F+G,0.341
ENSG00000147509_AA,FLU+F,1.393
ENSG00000146453_AA,WAG+F,0.920
ENSG00000161973_AA,WAG+F+G,1.028
ENSG00000100228_AA,LG+F,1.058
ENSG00000116191_AA,WAG+F+G,0.164
ENSG00000136810_AA,FLU+F+G,1.464
ENSG00000064703_AA,Poisson+F,1.026
ENSG00000113163_AA,LG+F,0.447
ENSG00000168569_AA,LG+F+G,1.978
ENSG00000107771_AA,LG+F,1.151
ENSG00000107929_AA,JTT+F,0.803
ENSG00000244405_AA,JTT+F+G,0.382
ENSG00000203705_AA,Poisson+F+G,0.928
ENSG00000107036_AA,JTT+F+G,0.508
ENSG00000169594_AA,FLU+F+G,1.360
ENSG00000168439_AA,LG+F+G,0.413
ENSG00000261921_AA,JTT+F,1.005
ENSG00000185924_AA,WAG+F,0.692
ENSG00000123415_AA,LG+F,0.829
ENSG00000105819_AA,LG+F+G,0.819
ENSG00000114757_AA,JTT+F+G,0.211
ENSG00000150977_AA,FLU+F+G,1.724
ENSG00000257652_AA,LG+F+G,1.887
ENSG00000170144_AA,WAG+F,0.291
ENSG00000133019_AA,Poisson+F+G,0.759
ENSG00000153253_AA,Poisson+F,0.196
ENSG00000159640_AA,WAG+F,1.140
ENSG00000020426_AA,WAG+F,0.247
ENSG00000114742_AA,JTT+F+G,0.052
ENSG00000148843_AA,FLU+F,1.110
ENSG00000137876_AA,Poisson+F+G,0.288
ENSG00000155158_AA,FLU+F+G,1.106
ENSG00000185585_AA,WAG+F,0.915
ENSG00000184647_AA,LG+F,2.670
ENSG00000137275_AA,WAG+F+G,2.258
ENSG00000046647_AA,JTT+F,2.126
ENSG00000055211_AA,Poisson+F,1.399
ENSG00000137207_AA,LG+F,0.267
ENSG00000181610_AA,WAG+F+G,1.833
ENSG00000149554_AA,LG+F+G,0.598
ENSG00000261974_AA,JTT+F,0.053
ENSG00000170915_AA,FLU+F,0.595
ENSG00000118564_AA,WAG+F,0.402
ENSG00000112320_AA,WAG+F,0.278
ENSG00000171863_AA,LG+F+G,0.629
ENSG00000182810_AA,WAG+F+G,1.577
ENSG00000100888_AA,LG+F,0.163
ENSG00000186115_AA,Poisson+F+G,2.000
ENSG00000162542_AA,Poisson+F,1.101
ENSG00000126822_AA,Poisson+F,1.331
ENSG00000186314_AA,JTT+F+G,1.026
ENSG00000174944_AA,FLU+F+G,2.186
ENSG00000175707_AA,LG+F,0.650
ENSG00000112175_AA,JTT+F,0.288
ENSG00000145721_AA,LG+F,0.273
ENSG00000015676_AA,LG+F+G,0.927
ENSG00000119231_AA,JTT+F,1.060
ENSG00000174951_AA,FLU+F+G,2.032
ENSG00000129038_AA,LG+F+G,0.859
ENSG00000143303_AA,WAG+F,0.727
ENSG00000172493_AA,FLU+F+G,1.730
ENSG00000116580_AA,FLU+F,1.444
ENSG00000175334_AA,WAG+F+G,0.057
ENSG00000149547_AA,WAG+F,0.265
ENSG00000168944_AA,Poisson+F,0.625
ENSG00000139626_AA,Poisson+F+G,1.268
ENSG00000104824_AA,LG+F,0.062
ENSG00000110693_AA,Poisson+F,0.156
ENSG00000175414_AA,JTT+F,0.736
ENSG00000143156_AA,JTT+F,0.626
ENSG00000243989_AA,Poisson+F,1.262
ENSG00000016490_AA,FLU+F+G,2.148
ENSG00000156603_AA,JTT+F+G,0.275
ENSG00000100532_AA,WAG+F+G,0.730
ENSG00000265594_AA,Poisson+F+G,0.919
ENSG00000135605_AA,FLU+F+G,0.391
ENSG00000114850_AA,FLU+F+G,0.115
ENSG00000187954_AA,Poisson+F,0.120
ENSG00000106541_AA,WAG+F+G,0.660
ENSG00000262515_AA,JTT+F,0.206
ENSG00000167286_AA,JTT+F,2.403
ENSG00000162736_AA,LG+F,0.882
ENSG00000151422_AA,FLU+F+G,0.609
ENSG00000179934_AA,JTT+F,1.672
ENSG00000164715_AA,WAG+F+G,1.656
ENSG00000143933_AA,WAG+F+G,0.730
ENSG00000132424_AA,JTT+F+G,0.242
ENSG00000141469_AA,JTT+F,1.567
ENSG00000066933_AA,WAG+F,0.780
ENSG00000152894_AA,JTT+F+G,0.103
ENSG00000163626_AA,FLU+F,1.520
ENSG00000146109_AA,WAG+F+G,1.111
ENSG00000178057_AA,Poisson+F,1.203
ENSG00000215695_AA,Poisson+F+G,2.752
ENSG00000262740_AA,WAG+F,1.729
ENSG00000169062_AA,FLU+F,1.513
ENSG00000166888_AA,FLU+F+G,0.989
ENSG00000104312_AA,FLU+F,1.092
ENSG00000132781_AA,LG+F+G,1.919
ENSG00000146070_AA,FLU+F+G,2.611
ENSG00000127252_AA,FLU+F,1.208
ENSG00000105612_AA,FLU+F,1.938
ENSG00000179151_AA,FLU+F+G,0.386
ENSG00000178295_AA,WAG+F,2.035
ENSG00000001461_AA,Poisson+F,0.496
ENSG00000141295_AA,Poisson+F,1.037
ENSG00000120896_AA,LG+F,1.218
ENSG00000152240_AA,LG+F,1.036
ENSG00000167394_AA,FLU+F+G,0.698
ENSG00000198890_AA,LG+F+G,0.562
ENSG00000013441_AA,Poisson+F,0.455
ENSG00000088986_AA,Poisson+F+G,0.364
ENSG00000092009_AA,FLU+F,1.932
ENSG00000078081_AA,JTT+F,2.566
ENSG00000128917_AA,JTT+F,0.610
ENSG00000154556_AA,JTT+F+G,0.916
ENSG00000163673_AA,FLU+F,1.490
ENSG00000205221_AA,WAG+F,1.051
ENSG00000107951_AA,LG+F+G,1.739
ENSG00000072864_AA,WAG+F,0.647
ENSG00000138041_AA,FLU+F,0.189
ENSG00000162729_AA,WAG+F,0.731
ENSG00000110245_AA,FLU+F,3.469
ENSG00000115170_AA,LG+F+G,0.091
ENSG00000128915_AA,Poisson+F,1.109
ENSG00000187210_AA,JTT+F,1.101
ENSG00000100883_AA,WAG+F+G,0.022
ENSG00000002016_AA,Poisson+F,1.286
ENSG00000115020_AA,LG+F+G,0.544
ENSG00000184863_AA,WAG+F+G,0.855
ENSG00000155719_AA,LG+F,1.550
ENSG00000145832_AA,WAG+F,0.951
ENSG00000112592_AA,FLU+F+G,0.564
ENSG00000164418_AA,Poisson+F+G,0.023
ENSG00000101222_AA,Poisson+F,0.897
ENSG00000170584_AA,Poisson+F,0.276
ENSG00000141837_AA,JTT+F,0.297
ENSG00000159251_AA,FLU+F+G,0.003
ENSG00000143318_AA,Poisson+F+G,0.621
ENSG00000163083_AA,JTT+F,0.262
ENSG00000104131_AA,FLU+F+G,0.477
ENSG00000187676_AA,WAG+F+G,1.118
ENSG00000082701_AA,WAG+F,0.077
ENSG00000102468_AA,Poisson+F,0.539
ENSG00000177181_AA,JTT+F,0.438
ENSG00000140396_AA,WAG+F,0.369
ENSG00000101417_AA,FLU+F,1.372
ENSG00000135917_AA,JTT+F+G,1.795
ENSG00000110675_AA,Poisson+F,0.233
ENSG00000197142_AA,JTT+F,1.510
ENSG00000117676_AA,Poisson+F+G,0.202
ENSG00000145439_AA,WAG+F,0.955
ENSG00000171094_AA,LG+F+G,0.779
ENSG00000099949_AA,JTT+F,0.296
ENSG00000166123_AA,FLU+F,0.390
ENSG00000166579_AA,WAG+F,0.192
ENSG00000171722_AA,FLU+F+G,2.013
ENSG00000135902_AA,JTT+F+G,0.965
ENSG00000138135_AA,Poisson+F+G,2.046
ENSG00000122557_AA,FLU+F,0.638
ENSG00000108309_AA,LG+F+G,0.259
ENSG00000173559_AA,Poisson+F+G,0.738
ENSG00000188501_AA,JTT+F+G,1.311
ENSG00000008952_AA,JTT+F+G,0.287
ENSG00000213199_AA,WAG+F+G,1.233
ENSG00000066926_AA,Poisson+F+G,0.964
ENSG00000168310_AA,LG+F+G,0.538
ENSG00000144339_AA,JTT+F,0.159
ENSG00000151694_AA,JTT+F+G,0.544
ENSG00000132692_AA,FLU+F+G,1.150
ENSG00000101442_AA,FLU+F,0.523
ENSG00000137100_AA,FLU+F,0.459
ENSG00000173088_AA,JTT+F+G,2.091
ENSG00000115540_AA,FLU+F,0.323
ENSG00000172809_AA,Poisson+F+G,0.180
ENSG00000156735_AA,LG+F+G,1.265
ENSG00000128346_AA,FLU+F,1.596
ENSG00000154928_AA,Poisson+F,0.082
ENSG00000117650_AA,FLU+F+G,0.865
ENSG00000100142_AA,FLU+F,0.309
ENSG00000143373_AA,LG+F,0.780
ENSG00000113407_AA,Poisson+F,0.389
ENSG00000148308_AA,WAG+F+G,1.544
ENSG00000176102_AA,JTT+F+G,0.045
ENSG00000165633_AA,LG+F+G,1.119
ENSG00000161940_AA,LG+F+G,0.787
ENSG00000109819_AA,WAG+F,0.373
ENSG00000257770_AA,JTT+F+G,1.645
ENSG00000143028_AA,FLU+F,0.505
ENSG00000175130_AA,WAG+F,0.733
ENSG00000259112_AA,Poisson+F+G,2.429
ENSG00000087053_AA,WAG+F+G,0.209
ENSG00000131381_AA,JTT+F+G,1.127
ENSG00000147488_AA,JTT+F,0.799
ENSG00000161267_AA,JTT+F,1.022
ENSG00000102543_AA,FLU+F+G,0.685
ENSG00000006747_AA,JTT+F,0.739
ENSG00000124313_AA,JTT+F,0.140
ENSG00000102908_AA,JTT+F,0.434
ENSG00000149639_AA,FLU+F,0.528
ENSG00000007047_AA,WAG+F,0.227
ENSG00000119715_AA,WAG+F,0.311
ENSG00000176783_AA,Poisson+F,0.585
ENSG00000158526_AA,Poisson+F+G,1.119
ENSG00000104894_AA,FLU+F+G,1.648
ENSG00000119801_AA,Poisson+F,0.009
ENSG00000148339_AA,FLU+F,0.172
ENSG00000171790_AA,FLU+F,1.659
ENSG00000160877_AA,Poisson+F,0.630
ENSG00000184209_AA,JTT+F+G,0.642
ENSG00000170381_AA,Poisson+F,0.734
ENSG00000164548_AA,WAG+F+G,0.056
ENSG00000198750_AA,LG+F,0.182
ENSG00000188493_AA,WAG+F+G,1.725
ENSG00000221813_AA,Poisson+F+G,1.397
ENSG00000114209_AA,Poisson+F+G,0.121
ENSG00000006712_AA,JTT+F,0.117
ENSG00000176920_AA,WAG+F+G,1.704
ENSG00000130244_AA,JTT+F,1.563
ENSG00000169180_AA,FLU+F+G,0.194
ENSG00000151835_AA,Poisson+F+G,0.520
ENSG00000147677_AA,WAG+F,0.176
ENSG00000124232_AA,LG+F+G,0.670
ENSG00000123411_AA,JTT+F+G,0.155
ENSG00000168002_AA,LG+F,0.047
ENSG00000130724_AA,LG+F+G,0.062
ENSG00000065325_AA,LG+F,1.521
ENSG00000102359_AA,FLU+F,0.478
ENSG00000101323_AA,LG+F,0.677
ENSG00000122643_AA,FLU+F+G,0.750
ENSG00000125818_AA,WAG+F,0.876
ENSG00000105865_AA,FLU+F+G,0.665
ENSG00000145979_AA,Poisson+F,0.552
ENSG00000108312_AA,JTT+F,0.128
ENSG00000157045_AA,FLU+F+G,1.293
ENSG00000171160_AA,JTT+F,0.598
ENSG00000134014_AA,JTT+F,0.130
ENSG00000164692_AA,JTT+F+G,0.661
ENSG00000162367_AA,WAG+F+G,0.600
ENSG00000265111_AA,LG+F,1.346
ENSG00000163808_AA,Poisson+F+G,1.052
ENSG00000117154_AA,JTT+F,0.489
ENSG00000164687_AA,JTT+F+G,1.420
ENSG00000091844_AA,LG+F+G,0.304
ENSG00000118503_AA,LG+F+G,0.902
ENSG00000146122_AA,JTT+F,0.360
ENSG00000092108_AA,WAG+F+G,0.162
ENSG00000128915_AA,LG+F,1.128
ENSG00000149295_AA,FLU+F+G,0.361
ENSG00000163902_AA,FLU+F+G,0.784
ENSG00000144724_AA,FLU+F+G,0.470
ENSG00000101624_AA,Poisson+F,0.218
ENSG00000162959_AA,LG+F,0.112
ENSG00000134874_AA,WAG+F+G,1.816
ENSG00000175595_AA,FLU+F,0.754
ENSG00000184900_AA,JTT+F,1.042
ENSG00000065675_AA,LG+F,0.350
ENSG00000100985_AA,Poisson+F,1.522
ENSG00000264253_AA,LG+F,0.704
ENSG00000262788_AA,FLU+F+G,0.629
ENSG00000100911_AA,JTT+F+G,0.438
ENSG00000075975_AA,FLU+F,0.683
ENSG00000171135_AA,JTT+F,0.176
ENSG00000169340_AA,LG+F,1.758
ENSG00000147883_AA,JTT+F,0.991
ENSG00000161298_AA,JTT+F,1.075
ENSG00000135541_AA,JTT+F,1.284
ENSG00000131375_AA,Poisson+F+G,0.336
ENSG00000205678_AA,Poisson+F+G,1.367
ENSG00000070882_AA,LG+F,0.613
ENSG00000107960_AA,Poisson+F+G,1.758
ENSG00000147852_AA,WAG+F,0.385
ENSG00000175894_AA,LG+F+G,1.338
ENSG00000065882_AA,LG+F,0.667
ENSG00000124767_AA,FLU+F,0.679
ENSG00000084764_AA,JTT+F,0.076
ENSG00000125124_AA,Poisson+F,0.620
ENSG00000143727_AA,FLU+F+G,1.355
ENSG00000117385_AA,JTT+F,0.662
ENSG00000066827_AA,LG+F,0.791
ENSG00000161057_AA,WAG+F+G,0.019
ENSG00000116685_AA,JTT+F,0.649
ENSG00000018610_AA,FLU+F+G,0.159
ENSG00000075340_AA,LG+F+G,0.543
ENSG00000166689_AA,WAG+F+G,0.660
ENSG00000061656_AA,LG+F+G,1.176
ENSG00000108799_AA,FLU+F,0.135
ENSG00000116871_AA,WAG+F,0.799
ENSG00000214595_AA,LG+F,0.185
ENSG00000107672_AA,FLU+F,0.738
ENSG00000126091_AA,LG+F+G,0.408
ENSG00000262988_AA,LG+F+G,0.760
ENSG00000125319_AA,Poisson+F,2.255
ENSG00000175449_AA,LG+F,1.182
ENSG00000118434_AA,FLU+F,1.879
ENSG00000213316_AA,WAG+F,1.116
ENSG00000141098_AA,JTT+F+G,0.224
ENSG00000065809_AA,FLU+F,1.079
ENSG00000099899_AA,Poisson+F,0.802
ENSG00000203780_AA,WAG+F+G,0.946
ENSG00000234857_AA,FLU+F,0.361
ENSG00000144867_AA,LG+F+G,0.922
ENSG00000135931_AA,WAG+F,0.701
ENSG00000175084_AA,FLU+F+G,0.323
ENSG00000133055_AA,JTT+F+G,1.387
ENSG00000163684_AA,JTT+F+G,1.019
ENSG00000167110_AA,LG+F,1.977
ENSG00000135164_AA,Poisson+F+G,0.319
ENSG00000198657_AA,LG+F,1.744
ENSG00000143409_AA,JTT+F,1.075
ENSG00000184984_AA,WAG+F,0.801
ENSG00000118985_AA,FLU+F+G,0.732
ENSG00000102466_AA,Poisson+F+G,0.064
ENSG00000204311_AA,Poisson+F+G,0.302
ENSG00000100697_AA,FLU+F+G,0.462
ENSG00000167220_AA,Poisson+F+G,0.643
ENSG00000184677_AA,FLU+F+G,1.518
ENSG00000136271_AA,Poisson+F+G,0.711
ENSG00000107130_AA,WAG+F+G,0.021
ENSG00000150722_AA,Poisson+F+G,0.787
ENSG00000101773_AA,Poisson+F+G,1.585
ENSG00000156463_AA,LG+F+G,1.350
ENSG00000165416_AA,FLU+F,0.689
ENSG00000065665_AA,FLU+F+G,0.004
ENSG00000116221_AA,FLU+F+G,1.576
ENSG00000080561_AA,JTT+F,0.079
ENSG00000101224_AA,LG+F,1.049
ENSG00000122884_AA,Poisson+F,0.263
ENSG00000129315_AA,FLU+F+G,0.706
ENSG00000142025_AA,LG+F+G,1.385
ENSG00000164116_AA,FLU+F,0.652
ENSG00000187862_AA,FLU+F+G,1.906
ENSG00000120278_AA,LG+F+G,1.472
ENSG00000186642_AA,Poisson+F+G,0.506
ENSG00000089351_AA,Poisson+F,0.362
ENSG00000174840_AA,JTT+F,0.625
ENSG00000111640_AA,Poisson+F,0.441
ENSG00000182134_AA,WAG+F+G,0.962
ENSG00000181220_AA,WAG+F,0.549
ENSG00000112874_AA,JTT+F,0.568
ENSG00000089639_AA,Poisson+F+G,1.327
ENSG00000120659_AA,Poisson+F+G,0.788
ENSG00000165219_AA,JTT+F,0.144
ENSG00000171608_AA,Poisson+F+G,0.450
ENSG00000106615_AA,Poisson+F,0.011
ENSG00000065457_AA,FLU+F,1.413
ENSG00000040199_AA,Poisson+F+G,0.603
ENSG00000147003_AA,FLU+F,1.260
ENSG00000197312_AA,LG+F,0.246
ENSG00000165443_AA,FLU+F,0.152
ENSG00000108733_AA,FLU+F,0.692
ENSG00000158473_AA,LG+F,2.944
ENSG00000122025_AA,Poisson+F+G,0.894
ENSG00000147459_AA,WAG+F,0.431
ENSG00000160917_AA,JTT+F,0.061
ENSG00000112237_AA,Poisson+F,0.094
ENSG00000095739_AA,FLU+F,0.489
ENSG00000169247_AA,LG+F,1.170
ENSG00000125863_AA,JTT+F,1.536
ENSG00000189280_AA,Poisson+F+G,1.415
ENSG00000101888_AA,Poisson+F+G,1.664
ENSG00000128965_AA,WAG+F+G,0.672
ENSG00000145826_AA,Poisson+F+G,1.050
ENSG00000185480_AA,FLU+F,1.698
ENSG00000107201_AA,FLU+F+G,2.146
ENSG00000198477_AA,FLU+F,1.954
ENSG00000188176_AA,LG+F,1.175
ENSG00000163394_AA,Poisson+F,0.807
ENSG00000131100_AA,Poisson+F,0.351
ENSG00000111364_AA,JTT+F,0.732
ENSG00000162631_AA,LG+F,0.187
ENSG00000197181_AA,Poisson+F+G,0.817
ENSG00000105467_AA,Poisson+F,1.798
ENSG00000096088_AA,FLU+F,2.626
ENSG00000168488_AA,WAG+F+G,0.308
ENSG00000147649_AA,FLU+F+G,0.853
ENSG00000182791_AA,JTT+F,2.548
ENSG00000141447_AA,WAG+F,0.586
ENSG00000122786_AA,FLU+F,0.879
ENSG00000155545_AA,WAG+F,0.363
ENSG00000264980_AA,LG+F+G,0.937
ENSG00000177105_AA,WAG+F,0.364
ENSG00000204316_AA,WAG+F+G,1.084
ENSG00000204262_AA,LG+F+G,0.328
ENSG00000263461_AA,FLU+F,0.217
ENSG00000123091_AA,JTT+F+G,0.216
ENSG00000137502_AA,Poisson+F,0.020
ENSG00000124541_AA,LG+F+G,0.923
ENSG00000114030_AA,Poisson+F,0.053
ENSG00000126705_AA,LG+F+G,0.318
ENSG00000138435_AA,JTT+F,0.391
ENSG00000100968_AA,JTT+F,0.430
ENSG00000091972_AA,Poisson+F,1.668
ENSG00000168143_AA,JTT+F,1.261
ENSG00000011405_AA,Poisson+F,0.579
ENSG00000197930_AA,Poisson+F,0.397
ENSG00000100393_AA,FLU+F,0.340
ENSG00000177150_AA,WAG+F,1.232
ENSG00000063046_AA,WAG+F,0.660
ENSG00000149600_AA,FLU+F+G,0.610
ENSG00000100412_AA,Poisson+F,0.240
ENSG00000140548_AA,FLU+F,0.386
ENSG00000138660_AA,WAG+F,0.438
ENSG00000082258_AA,LG+F,0.427
ENSG00000143416_AA,WAG+F+G,0.923
ENSG00000196119_AA,JTT+F+G,1.441
ENSG00000163902_AA,LG+F+G,0.761
ENSG00000167671_AA,LG+F+G,1.481
ENSG00000176658_AA,WAG+F+G,0.311
ENSG00000047932_AA,LG+F,0.301
ENSG00000117479_AA,Poisson+F,0.702
ENSG00000167549_AA,FLU+F+G,0.301
ENSG00000139921_AA,LG+F,1.050
ENSG00000100997_AA,JTT+F,0.447
ENSG00000188342_AA,LG+F+G,0.386
ENSG00000039560_AA,Poisson+F+G,1.012
ENSG00000182134_AA,FLU+F,0.865
ENSG00000136021_AA,JTT+F,0.381
ENSG00000198087_AA,WAG+F,1.046
ENSG00000104055_AA,LG+F,1.090
ENSG00000101236_AA,WAG+F,0.145
ENSG00000196639_AA,JTT+F,1.384
ENSG00000079819_AA,FLU+F+G,1.182
ENSG00000176597_AA,JTT+F+G,1.248
ENSG00000121073_AA,LG+F,0.320
ENSG00000163803_AA,FLU+F,1.781
ENSG00000221955_AA,FLU+F+G,1.480
ENSG00000167658_AA,FLU+F,0.376
ENSG00000074582_AA,Poisson+F,0.361
ENSG00000162959_AA,WAG+F,0.111
ENSG00000150048_AA,Poisson+F+G,1.903
ENSG00000126583_AA,FLU+F,0.082
ENSG00000145642_AA,WAG+F,1.091
ENSG00000132549_AA,Poisson+F,0.751
ENSG00000101019_AA,Poisson+F+G,0.973
ENSG00000132481_AA,FLU+F,0.725
ENSG00000113108_AA,JTT+F+G,0.599
ENSG00000140943_AA,FLU+F,0.245
ENSG00000171456_AA,LG+F+G,1.822
ENSG00000126353_AA,JTT+F+G,1.009
ENSG00000181778_AA,LG+F,2.306
ENSG00000165140_AA,LG+F+G,0.776
ENSG00000197563_AA,FLU+F,1.232
ENSG00000101557_AA,WAG+F+G,0.202
ENSG00000137574_AA,JTT+F,1.734
ENSG00000078269_AA,WAG+F+G,1.028
ENSG00000163703_AA,WAG+F+G,1.001
ENSG00000118655_AA,LG+F+G,1.764
ENSG00000081087_AA,Poisson+F,1.088
ENSG00000179918_AA,Poisson+F+G,0.955
ENSG00000188725_AA,FLU+F,0.152
ENSG00000081177_AA,LG+F+G,1.003
ENSG00000263185_AA,Poisson+F,0.733
ENSG00000122176_AA,JTT+F,0.474
ENSG00000170855_AA,JTT+F+G,0.436
ENSG00000101542_AA,WAG+F+G,0.331
ENSG00000119596_AA,Poisson+F,0.484
ENSG00000115361_AA,WAG+F,1.122
ENSG00000185480_AA,LG+F+G,1.898
ENSG00000102898_AA,JTT+F+G,0.040
ENSG00000198740_AA,Poisson+F,0.387
ENSG00000177954_AA,FLU+F,0.820
ENSG00000124164_AA,LG+F+G,0.497
ENSG00000262911_AA,Poisson+F+G,1.544
ENSG00000154814_AA,FLU+F,1.250
ENSG00000167257_AA,WAG+F,0.461
ENSG00000151715_AA,WAG+F,1.396
ENSG00000155897_AA,JTT+F+G,0.243
ENSG00000136891_AA,FLU+F+G,0.473
ENSG00000148602_AA,LG+F,1.545
ENSG00000167994_AA,WAG+F+G,1.098
ENSG00000152056_AA,LG+F+G,0.470
ENSG00000141499_AA,JTT+F+G,1.417
ENSG00000136878_AA,Poisson+F,0.581
ENSG00000198719_AA,JTT+F+G,0.933
ENSG00000203760_AA,WAG+F,1.740
ENSG00000124006_AA,JTT+F+G,0.865
ENSG00000117598_AA,LG+F,0.261
ENSG00000109118_AA,WAG+F,0.192
ENSG00000008056_AA,FLU+F,0.217
ENSG00000116704_AA,FLU+F,0.282
ENSG00000146247_AA,JTT+F+G,0.346
ENSG00000113805_AA,WAG+F,0.660
ENSG00000184210_AA,LG+F,1.547
ENSG00000165609_AA,FLU+F+G,1.043
ENSG00000132613_AA,FLU+F+G,0.411
ENSG00000163285_AA,JTT+F+G,0.415
ENSG00000151615_AA,JTT+F+G,0.113
ENSG00000132591_AA,Poisson+F,1.460
ENSG00000181704_AA,JTT+F,0.558
ENSG00000103353_AA,FLU+F,0.903
ENSG00000079819_AA,Poisson+F+G,1.057
ENSG00000156990_AA,FLU+F+G,2.245
ENSG00000165669_AA,LG+F+G,1.316
ENSG00000140030_AA,Poisson+F+G,1.655
ENSG00000144481_AA,WAG+F+G,0.469
ENSG00000042832_AA,WAG+F,1.840
ENSG00000162999_AA,JTT+F+G,0.846
ENSG00000109220_AA,Poisson+F+G,0.038
ENSG00000119698_AA,FLU+F+G,0.730
ENSG00000149196_AA,LG+F+G,0.369
ENSG00000136535_AA,FLU+F+G,0.048
ENSG00000174327_AA,Poisson+F,0.799
ENSG00000078549_AA,Poisson+F+G,0.721
ENSG00000164068_AA,JTT+F,0.494
ENSG00000090512_AA,JTT+F+G,3.234
ENSG00000065989_AA,FLU+F+G,0.760
ENSG00000143387_AA,JTT+F,0.552
ENSG00000137767_AA,JTT+F+G,0.882
ENSG00000198739_AA,Poisson+F+G,0.098
ENSG00000167359_AA,LG+F,1.451
ENSG00000143190_AA,JTT+F+G,0.273
ENSG00000105255_AA,LG+F+G,0.560
ENSG00000095739_AA,LG+F,0.486
ENSG00000138315_AA,LG+F,0.658
ENSG00000144034_AA,LG+F,1.093
ENSG00000064989_AA,LG+F,0.665
ENSG00000108846_AA,WAG+F,1.419
ENSG00000100802_AA,WAG+F+G,0.688
ENSG00000132792_AA,Poisson+F,0.249
ENSG00000131148_AA,JTT+F+G,0.231
ENSG00000167315_AA,FLU+F+G,2.093
ENSG00000158234_AA,FLU+F+G,0.856
ENSG00000196150_AA,Poisson+F+G,1.135
ENSG00000048028_AA,JTT+F,0.522
ENSG00000075035_AA,Poisson+F+G,0.446
ENSG00000104313_AA,JTT+F+G,0.141
ENSG00000171495_AA,JTT+F,1.216
ENSG00000151229_AA,Poisson+F,0.311
ENSG00000094916_AA,FLU+F,0.063
ENSG00000005981_AA,LG+F+G,0.526
ENSG00000205220_AA,LG+F,1.034
ENSG00000171861_AA,JTT+F,1.194
ENSG00000203879_AA,WAG+F+G,0.142
ENSG00000166147_AA,JTT+F+G,0.269
ENSG00000117472_AA,JTT+F+G,1.991
ENSG00000184454_AA,Poisson+F,1.308
ENSG00000154814_AA,LG+F+G,1.421
ENSG00000161542_AA,LG+F,0.176
ENSG00000197506_AA,LG+F+G,1.683
ENSG00000065308_AA,WAG+F+G,0.394
