name,model,tree_length
1KRA_C,JTT+F,36.499
1GE7_A,LG+F,22.566
1YVE_I,LG+F,28.908
1CA2_A,FLU+F,51.434
1ARZ_A,WAG+F,51.431
1BHG_A,JTT+F+G,102.194
1OJ4_A,JTT+F,72.768
1A4L_A,FLU+F,94.443
1PFQ_A,FLU+F+G,114.716
1VLB_A,WAG+F,77.530
1PP4_A,LG+F,64.173
1BG0_A,FLU+F,61.857
1EYI_A,JTT+F,54.605
1GP1_A,FLU+F+G,113.346
1DO6_A,FLU+F,107.685
1D4A_A,WAG+F+G,129.621
1F8X_A,JTT+F,23.043
1E1A_A,WAG+F+G,9.534
1B5T_A,JTT+F+G,78.250
2THI_A,JTT+F+G,7.307
1HTO_A,LG+F+G,54.939
1NDI_A,Poisson+F+G,76.941
1FGH_A,FLU+F,43.320
1ONR_A,WAG+F,53.452
1L1L_A,WAG+F+G,55.079
2PFL_A,WAG+F,43.092
1H3I_A,WAG+F+G,26.063
1DLI_A,Poisson+F+G,68.860
1RA0_A,Poisson+F,53.487
1FF3_A,JTT+F+G,63.679
1SES_B,JTT+F,73.491
1B65_A,Poisson+F+G,79.600
1H2R_L,WAG+F,56.771
1AST_A,Poisson+F+G,51.804
3PVA_A,LG+F+G,127.429
1KFU_L,JTT+F,39.292
1PII_A,WAG+F+G,87.147
1VR7_A,LG+F,85.497
1CB8_A,FLU+F+G,63.193
1QLH_A,Poisson+F+G,69.701
1ABR_A,Poisson+F+G,26.163
1XA8_A,JTT+F+G,50.561
1NLU_A,Poisson+F+G,19.413
1PA9_A,Poisson+F,5.539
1DUB_A,WAG+F+G,106.254
1A4L_A,LG+F,85.388
1QHF_A,Poisson+F+G,48.157
1ESC_A,LG+F+G,66.573
1ORD_A,FLU+F,67.328
2PIA_A,WAG+F,94.979
1INP_A,Poisson+F,39.545
1EYI_A,LG+F+G,84.400
1AFW_A,LG+F+G,62.714
1K4T_A,WAG+F+G,69.909
1ITQ_A,Poisson+F,60.058
1DOD_A,WAG+F+G,54.357
1RO7_A,LG+F,12.693
1SES_B,Poisson+F+G,79.964
1HQC_A,WAG+F+G,87.929
1UAS_A,LG+F+G,117.178
1UAQ_A,Poisson+F,58.593
1B93_A,JTT+F,69.305
2CPU_A,Poisson+F,56.504
206L_A,Poisson+F+G,56.054
1CEV_A,JTT+F,71.412
1ITQ_A,LG+F+G,82.444
1PNL_B,LG+F+G,10.007
1CL1_A,LG+F,64.456
1L7N_A,LG+F+G,60.834
1MVN_A,Poisson+F+G,135.386
1QWN_A,FLU+F,80.861
2PIA_A,LG+F+G,104.510
1G64_A,Poisson+F+G,53.513
1CGK_A,Poisson+F+G,69.762
1B73_A,Poisson+F,83.927
1CI8_A,WAG+F+G,105.040
1CL1_A,FLU+F,69.487
4KBP_A,Poisson+F+G,86.014
1OBA_A,WAG+F+G,73.056
1NSP_A,LG+F+G,69.947
1L8T_A,Poisson+F+G,53.048
1OPM_A,Poisson+F,39.047
1DD8_A,JTT+F,45.681
1NF9_A,Poisson+F+G,80.076
1AT1_A,FLU+F+G,107.037
1SNZ_A,LG+F+G,90.156
1DFO_A,FLU+F,45.440
1AMP_A,Poisson+F,11.492
1MQW_A,WAG+F+G,81.268
1MHT_A,Poisson+F,84.083
1MHY_D,FLU+F,10.403
1GDH_A,FLU+F+G,93.612
1BS9_A,LG+F,48.957
1UAS_A,JTT+F+G,123.343
1SES_B,WAG+F+G,70.669
1L6P_A,FLU+F+G,5.833
1CQQ_A,FLU+F,2.771
1F2D_A,WAG+F+G,78.389
1FHL_A,JTT+F+G,105.587
1BD3_A,JTT+F,55.058
1SZJ_G,FLU+F,39.746
1OPM_A,Poisson+F+G,67.821
1R16_A,FLU+F+G,71.031
1TAH_B,WAG+F,75.334
1KZH_A,JTT+F+G,78.486
1B9H_A,WAG+F,96.771
1D0S_A,JTT+F+G,127.449
1CBX_A,WAG+F+G,9.248
1BFD_A,FLU+F,91.722
1D6O_A,WAG+F+G,66.822
1RPX_A,FLU+F+G,115.323
1STC_E,Poisson+F,51.573
1G8F_A,Poisson+F,55.937
1W0H_A,FLU+F+G,98.114
1LXA_A,JTT+F+G,72.573
1DO6_A,LG+F,95.058
1BWP_A,LG+F,81.747
1HQC_A,FLU+F,59.306
1HTO_A,WAG+F,46.369
1KZH_A,JTT+F,54.091
1DL5_A,JTT+F,29.022
1IMA_A,FLU+F+G,129.561
1SLL_A,WAG+F,18.889
1KCZ_A,LG+F,42.904
1SCA_A,WAG+F,30.070
1C4Z_A,WAG+F,14.116
1KEZ_A,Poisson+F+G,20.022
1B73_A,FLU+F,104.807
1ZE1_A,LG+F+G,141.750
1EVY_A,FLU+F+G,134.870
1B5D_A,JTT+F,5.646
2BIF_A,JTT+F+G,124.179
1ZE1_A,FLU+F,131.600
1BF2_A,WAG+F+G,93.269
1PYM_A,LG+F+G,110.360
1XA8_A,FLU+F,50.425
1EUG_A,FLU+F,67.010
1QV0_A,Poisson+F+G,1.772
1A95_C,Poisson+F+G,87.956
1QBA_A,LG+F+G,109.156
1YBQ_A,WAG+F,97.460
1R44_A,WAG+F,76.674
1DZR_A,Poisson+F,51.464
1L1R_A,LG+F+G,88.142
1RHC_A,JTT+F,66.992
1A4S_A,FLU+F,57.235
1QH5_A,FLU+F+G,87.924
1TYF_A,LG+F+G,82.586
1TRK_B,LG+F+G,62.453
2JCW_A,LG+F,52.074
1DL5_A,LG+F+G,52.958
2F9R_A,JTT+F,22.533
2JCW_A,LG+F+G,53.614
1NU3_A,JTT+F,61.665
3CLA_A,WAG+F+G,117.973
1E2A_A,FLU+F+G,113.607
1QFM_A,JTT+F+G,97.658
1PKN_A,FLU+F+G,87.708
1ZIO_A,LG+F,57.683
1NDI_A,LG+F,79.785
1SCA_A,JTT+F+G,40.544
1AST_A,FLU+F,37.358
1UN1_A,WAG+F,57.313
1GTP_A,LG+F+G,79.064
1G6T_A,WAG+F,55.990
1QTN_A,WAG+F,1.799
1EUG_A,Poisson+F,58.746
1OXA_A,LG+F+G,108.390
1HRD_A,JTT+F+G,59.531
1CA2_A,JTT+F+G,105.304
1DHF_A,LG+F,96.003
2BKR_A,LG+F,92.755
1U8V_A,WAG+F+G,84.683
2BIF_A,Poisson+F+G,100.003
1QZ9_A,Poisson+F,62.384
1E7Q_A,FLU+F,63.128
1EG7_A,WAG+F,51.600
1U3F_A,LG+F+G,59.176
1OPM_A,JTT+F+G,78.627
1CDG_A,FLU+F+G,91.891
1B7Y_A,FLU+F+G,14.312
1F7U_A,JTT+F+G,125.480
1CD5_A,Poisson+F,46.125
1ORD_A,FLU+F+G,90.138
1XGM_A,WAG+F+G,71.328
1EX1_A,LG+F+G,79.997
1AF7_A,FLU+F+G,132.586
1L1D_A,Poisson+F+G,57.493
1BS4_A,WAG+F,55.844
1S3I_A,JTT+F+G,102.977
1E2A_A,JTT+F,92.041
1AX4_A,LG+F,64.709
3ECA_A,FLU+F+G,136.149
1L0O_A,WAG+F+G,90.947
1O8A_A,JTT+F,62.415
1GUF_A,LG+F,84.214
2CPU_A,FLU+F+G,94.497
1OBA_A,JTT+F,61.820
1BS0_A,Poisson+F,74.210
1GCU_A,LG+F,20.224
1A8H_A,Poisson+F,35.291
1CDG_A,Poisson+F,57.577
1H7X_A,FLU+F+G,51.975
1AX4_A,Poisson+F+G,63.745
1GP5_A,FLU+F+G,113.048
1SNZ_A,JTT+F+G,89.484
1HPM_A,FLU+F+G,3.200
1OAC_A,Poisson+F,70.708
1B2M_A,LG+F+G,18.247
1MRQ_A,LG+F,41.894
2XIS_A,JTT+F+G,77.222
1L9X_A,Poisson+F+G,146.267
1BVZ_A,FLU+F+G,117.623
1QMH_A,JTT+F,104.226
1U5U_A,Poisson+F,3.626
1XQW_A,WAG+F+G,94.188
1BFD_A,LG+F+G,112.229
1JKM_A,WAG+F,102.744
1HV9_A,WAG+F,58.534
1J00_A,JTT+F+G,78.060
1POW_A,JTT+F,78.101
1MPY_A,FLU+F+G,90.433
1TAH_B,LG+F+G,100.406
1D4C_A,JTT+F,90.222
1EG7_A,Poisson+F+G,62.144
1I1E_A,Poisson+F+G,9.006
1PYL_A,FLU+F+G,13.082
1AMP_A,JTT+F+G,21.377
1TAH_B,WAG+F+G,93.924
1M21_A,JTT+F,84.761
1DPG_A,FLU+F,73.807
1AUG_A,FLU+F,80.457
1BWZ_A,JTT+F+G,63.143
1J09_A,WAG+F,72.466
1EC9_A,Poisson+F+G,60.737
1QHF_A,JTT+F,46.415
1SOX_A,LG+F+G,104.945
1JCH_A,Poisson+F,33.786
1BOU_B,LG+F+G,99.755
1DLI_A,WAG+F+G,72.381
2PTH_A,LG+F+G,66.865
1D4A_A,Poisson+F+G,70.159
1AT1_A,WAG+F,61.590
1RHC_A,Poisson+F+G,69.142
1B5T_A,LG+F+G,85.181
1D8T_A,FLU+F+G,65.399
1PII_A,Poisson+F,68.640
1I8T_A,FLU+F,61.268
1C2T_A,FLU+F,70.916
2PDA_A,JTT+F,58.766
1AGM_A,FLU+F,70.902
1EI5_A,JTT+F,39.666
1C82_A,WAG+F,21.215
1BWL_A,FLU+F,101.241
3PCA_M,Poisson+F,52.028
1DGK_N,LG+F+G,77.299
2BBK_L,WAG+F,2.061
1OE8_A,FLU+F,116.634
2AYH_A,WAG+F+G,68.580
1AJ0_A,LG+F,65.154
1I8T_A,LG+F+G,75.220
1F7U_A,LG+F,77.084
1R4Z_A,Poisson+F,9.237
1Q91_A,JTT+F,44.093
1LAM_A,FLU+F+G,136.167
1FPS_A,FLU+F,66.592
1ELQ_A,LG+F+G,87.791
1FR2_B,LG+F,21.983
1A69_A,LG+F,57.410
1J79_A,WAG+F,54.778
1GPJ_A,Poisson+F+G,107.609
1OH9_A,WAG+F,82.816
1C0K_A,Poisson+F+G,94.399
1BWP_A,WAG+F+G,95.707
1DVE_A,JTT+F+G,69.022
1KNP_A,FLU+F,55.692
1FR8_A,WAG+F,27.809
1JKM_A,LG+F,107.661
1B8F_A,FLU+F,62.820
1SZD_A,WAG+F+G,80.651
1EZ2_A,FLU+F,86.449
1P5D_X,WAG+F,56.163
1C2T_A,LG+F+G,77.139
1HPM_A,WAG+F,1.903
2PIA_A,JTT+F+G,113.725
1MOK_A,Poisson+F,5.453
1AFW_A,WAG+F+G,51.823
1F2D_A,JTT+F,57.575
2DHN_A,Poisson+F+G,79.465
1P3D_A,JTT+F,58.270
1AVQ_A,JTT+F+G,40.242
1K30_A,Poisson+F+G,34.867
1HKA_A,WAG+F+G,81.821
1C2T_A,WAG+F+G,67.602
1ZYM_A,FLU+F+G,4.912
1JH6_A,WAG+F+G,37.163
1AMP_A,JTT+F,13.532
1NVM_A,LG+F,41.269
1DHP_A,JTT+F,59.016
1MRQ_A,JTT+F,41.596
1EEJ_A,LG+F,92.531
1B73_A,JTT+F+G,102.860
1L6P_A,Poisson+F+G,4.270
1BG0_A,Poisson+F,52.668
1GAL_A,Poisson+F+G,101.756
1NBF_A,Poisson+F,1.729
1XGM_A,JTT+F,82.993
1BHG_A,WAG+F,76.146
1GSA_A,JTT+F,60.393
1D1Q_A,WAG+F,88.057
1SZD_A,WAG+F,37.554
1L1D_A,FLU+F,61.319
1K4L_A,Poisson+F,53.972
1P1X_A,LG+F,73.607
1UAM_A,WAG+F+G,90.722
1AF7_A,LG+F+G,116.564
1GSA_A,FLU+F+G,117.031
1B93_A,LG+F,69.554
1AH7_A,Poisson+F+G,6.047
1PNL_B,JTT+F+G,10.072
1D4A_A,LG+F,64.978
1P1X_A,Poisson+F,67.048
1XIK_A,JTT+F,47.919
1JKM_A,LG+F+G,138.442
1HFE_L,WAG+F+G,28.510
1QK2_A,Poisson+F,37.778
2DOR_A,WAG+F,80.338
2PGD_A,FLU+F+G,71.438
1DBF_A,FLU+F+G,144.708
1GPJ_A,LG+F+G,155.635
1C2T_A,Poisson+F+G,68.550
1L0O_A,FLU+F,81.273
1PKN_A,WAG+F,51.982
1NBF_A,Poisson+F+G,3.079
1NVM_A,WAG+F,40.634
1QV0_A,LG+F,1.622
1GTP_A,FLU+F+G,90.081
1QBA_A,WAG+F,94.941
1KEZ_A,WAG+F,18.245
2DHN_A,JTT+F,86.860
1TLP_E,LG+F,10.869
1NVT_A,JTT+F+G,101.700
1EX1_A,LG+F,50.592
1A4L_A,FLU+F+G,182.676
2HDH_A,JTT+F+G,99.202
1ABR_A,FLU+F+G,48.696
1LTQ_A,Poisson+F+G,72.868
4KBP_A,Poisson+F,51.865
1E1A_A,Poisson+F,6.925
1BS0_A,JTT+F,80.188
4KBP_A,WAG+F+G,102.854
1GE7_A,FLU+F,26.230
1OS7_A,Poisson+F,72.294
1FDY_A,Poisson+F+G,93.350
1H7O_A,JTT+F+G,71.501
1RHC_A,JTT+F+G,80.102
1CI8_A,FLU+F,101.416
1L1D_A,Poisson+F,54.275
1QRG_A,FLU+F,111.394
1INP_A,Poisson+F+G,54.782
2XIS_A,FLU+F,55.086
1HKA_A,WAG+F,69.721
1G8O_A,LG+F+G,80.182
2HDH_A,FLU+F,72.712
1MFP_A,JTT+F,50.716
1KNP_A,LG+F,52.382
3PVA_A,JTT+F+G,133.198
2PTH_A,LG+F,65.734
5EAT_A,WAG+F,86.808
1B3R_A,LG+F+G,64.707
1BZY_A,Poisson+F,66.485
1YSC_A,FLU+F,83.277
1I6P_A,FLU+F+G,100.592
1AT1_A,Poisson+F+G,70.694
1KL7_A,LG+F+G,85.631
2A0N_A,Poisson+F+G,55.630
1HY3_A,FLU+F+G,73.468
1U3F_A,FLU+F+G,72.013
1AUO_A,FLU+F+G,103.409
1BQC_A,Poisson+F,23.317
2A0N_A,JTT+F,52.832
1DEK_A,JTT+F,22.912
2TOH_A,FLU+F,12.951
1FRO_A,LG+F+G,91.758
2NMT_A,FLU+F+G,168.331
1H2R_L,Poisson+F,54.331
1DZR_A,Poisson+F+G,89.911
1MJ9_A,Poisson+F+G,5.610
1PTD_A,LG+F+G,48.838
1M21_A,LG+F,85.504
1ODT_C,WAG+F+G,76.585
1NN4_A,Poisson+F,65.649
1A95_C,JTT+F,58.508
1EBF_A,LG+F+G,85.805
1H19_A,LG+F+G,98.787
1NID_A,WAG+F,21.776
1QCN_A,JTT+F,54.710
1B04_A,FLU+F,4.400
1CZF_A,FLU+F,96.039
1EYP_A,FLU+F,38.260
1DVE_A,LG+F+G,71.524
1HR6_B,LG+F+G,117.779
1FPS_A,LG+F+G,72.378
1OFG_A,JTT+F+G,102.994
1IMA_A,FLU+F,89.109
2A0N_A,LG+F,53.023
1DE6_A,Poisson+F+G,60.079
1AMP_A,LG+F,13.572
1NLU_A,FLU+F+G,28.490
1G8O_A,JTT+F+G,81.224
2PFL_A,LG+F,43.823
1YVE_I,WAG+F+G,73.134
1F7L_A,FLU+F,103.184
1QH9_A,JTT+F,94.705
2SQC_A,LG+F+G,114.481
1Q18_A,WAG+F,84.030
1RBN_A,FLU+F+G,43.574
1AX4_A,WAG+F+G,69.733
1CVR_A,JTT+F+G,3.540
1MJ9_A,FLU+F,6.272
1EZ1_A,WAG+F+G,63.611
1I6P_A,WAG+F,68.061
1OS7_A,FLU+F,86.696
1PA9_A,FLU+F+G,14.088
1FQ0_A,WAG+F+G,75.384
1IM5_A,WAG+F+G,84.736
1DLI_A,WAG+F,46.981
1ECF_A,Poisson+F,46.552
1P4N_A,WAG+F+G,40.904
1AQ0_A,Poisson+F,65.416
1DAE_A,LG+F,73.418
1MFP_A,Poisson+F,48.328
1P5D_X,WAG+F+G,60.707
1BVZ_A,Poisson+F+G,83.469
2PGD_A,JTT+F,45.102
1DIZ_A,LG+F,45.260
1RQL_A,JTT+F+G,110.964
1R44_A,Poisson+F+G,69.913
1G24_A,FLU+F,11.048
1PFQ_A,JTT+F,75.216
1BJO_A,LG+F+G,79.851
1MPY_A,FLU+F,80.164
1X9H_A,JTT+F,45.001
2XIS_A,Poisson+F,47.618
1CHM_A,LG+F+G,64.085
1L7N_A,WAG+F+G,49.307
1CBG_A,LG+F+G,123.382
2TS1_A,JTT+F+G,2.845
1E3V_A,WAG+F,66.355
1OPM_A,FLU+F,50.831
1NSF_A,LG+F,5.265
1AST_A,WAG+F+G,56.827
1EUU_A,LG+F,81.427
1L7Q_A,JTT+F,117.672
2CPU_A,Poisson+F+G,63.855
1NSJ_A,LG+F+G,123.746
1EBF_A,WAG+F,65.785
1M9C_A,WAG+F+G,88.651
1ECF_A,LG+F,49.178
1I9A_A,JTT+F,88.508
1BBS_A,WAG+F+G,65.131
1DO6_A,LG+F+G,78.875
1BXR_B,FLU+F+G,86.199
1CB7_B,WAG+F,41.739
1PFK_A,Poisson+F+G,57.701
1AGM_A,FLU+F+G,115.383
1JHF_A,FLU+F+G,108.953
1L1R_A,JTT+F+G,84.779
1E3V_A,FLU+F+G,78.448
1KAE_A,FLU+F,70.285
1JCH_A,JTT+F+G,54.045
1QK2_A,LG+F+G,51.415
1DZR_A,LG+F,54.779
1L6P_A,LG+F,3.981
1G99_A,WAG+F,59.210
1A69_A,LG+F+G,76.499
1B2R_A,FLU+F+G,73.277
1CHM_A,JTT+F,39.834
1DBT_A,JTT+F,76.706
1AT1_A,LG+F+G,93.219
1D8T_A,JTT+F,34.405
1CF2_O,JTT+F+G,79.426
1G8O_A,FLU+F,67.499
1ALD_A,JTT+F,48.826
4MDH_A,Poisson+F,46.422
1W0H_A,LG+F+G,49.035
1A69_A,Poisson+F+G,66.217
1AJ8_A,Poisson+F,59.718
1AJ8_A,JTT+F+G,75.992
1A6D_A,JTT+F,63.988
1OGO_X,Poisson+F+G,16.761
1H7O_A,FLU+F,67.938
206L_A,FLU+F+G,81.495
1AUK_A,FLU+F+G,118.366
1S20_A,FLU+F+G,87.573
1R4Z_A,LG+F+G,14.252
1BP2_A,JTT+F+G,59.636
1NU3_A,FLU+F+G,73.692
1R16_A,Poisson+F+G,44.705
1U3F_A,Poisson+F,49.481
1AGY_A,Poisson+F+G,65.125
1FOA_A,LG+F+G,66.623
2ENG_A,FLU+F+G,70.732
1GT7_A,LG+F+G,87.232
1AZY_A,JTT+F+G,80.556
1FPS_A,FLU+F+G,97.423
1OG1_A,FLU+F,50.749
1YVE_I,Poisson+F,26.225
1OH9_A,LG+F,86.851
4KBP_A,WAG+F,54.026
1TLP_E,Poisson+F,9.567
1MFP_A,JTT+F+G,77.443
1ARZ_A,FLU+F+G,83.161
1ARZ_A,Poisson+F,49.516
206L_A,FLU+F,69.050
1G64_A,WAG+F,52.175
1BWD_A,WAG+F+G,116.247
1OXA_A,JTT+F,74.767
1FUA_A,WAG+F+G,84.245
1GPA_A,WAG+F+G,74.361
1I1E_A,FLU+F+G,15.031
1OFG_A,WAG+F,85.253
1HFS_A,LG+F+G,1.444
2DOR_A,WAG+F+G,103.332
1A6D_A,LG+F+G,105.133
1I1I_P,WAG+F+G,109.523
1QBA_A,JTT+F+G,106.969
1COY_A,JTT+F+G,80.028
1G64_A,JTT+F+G,57.658
1UQT_A,LG+F+G,182.336
1H19_A,WAG+F,84.273
1GCB_A,JTT+F,81.875
2BMI_A,FLU+F+G,108.271
1PZ3_A,LG+F+G,74.338
1PUD_A,FLU+F+G,86.079
1L9X_A,WAG+F+G,166.072
1H7X_A,LG+F+G,46.897
1HRD_A,WAG+F,50.274
2F9R_A,FLU+F+G,35.092
1R44_A,WAG+F+G,87.689
1SZJ_G,Poisson+F,36.133
1OS7_A,WAG+F+G,74.352
1DHP_A,Poisson+F+G,59.554
1NLU_A,WAG+F,16.505
2XIS_A,Poisson+F+G,59.734
2PTH_A,WAG+F+G,63.425
2PEC_A,WAG+F+G,84.597
2A0N_A,LG+F+G,62.812
1YCF_A,JTT+F,83.003
1R30_A,LG+F,55.333
1SNZ_A,WAG+F,79.827
1D7R_A,JTT+F+G,113.690
1EX1_A,JTT+F+G,79.073
1EUG_A,JTT+F+G,61.186
1DPG_A,JTT+F+G,84.500
1HY3_A,WAG+F,46.303
1K32_A,WAG+F,33.531
1KZH_A,LG+F,54.456
1REQ_A,LG+F+G,79.494
1UQT_A,Poisson+F+G,168.990
1EXN_A,Poisson+F,1.880
1XIK_A,WAG+F+G,76.254
1Q91_A,Poisson+F+G,69.295
1QRG_A,WAG+F+G,116.811
1G79_A,WAG+F+G,67.688
1FOA_A,Poisson+F+G,48.997
1DGK_N,WAG+F,31.458
1BP2_A,JTT+F,64.875
1G79_A,Poisson+F,60.801
1DIO_A,FLU+F+G,33.658
1E5Q_A,LG+F+G,85.306
1TYF_A,FLU+F,48.900
7ATJ_A,LG+F,65.801
1DO8_A,LG+F,53.189
2THI_A,JTT+F,5.654
1U8V_A,LG+F,68.913
1D7R_A,Poisson+F+G,87.478
1IG8_A,Poisson+F+G,68.519
1K30_A,FLU+F,27.463
1Q91_A,LG+F,44.274
1UN1_A,WAG+F+G,108.247
1MBB_A,Poisson+F,68.587
2TOH_A,JTT+F+G,19.051
1DIZ_A,FLU+F,49.330
1ALD_A,FLU+F+G,78.273
1PA9_A,LG+F,6.589
1PTD_A,JTT+F+G,46.137
1BVZ_A,WAG+F,89.762
1M21_A,Poisson+F+G,86.469
1OPM_A,LG+F+G,76.529
1MDR_A,LG+F,85.862
1RQL_A,LG+F+G,102.906
5COX_A,LG+F,35.119
2DHN_A,FLU+F+G,116.314
1AJ0_A,JTT+F,64.765
1B5D_A,JTT+F+G,12.449
1IG8_A,WAG+F,71.180
1YSC_A,LG+F+G,117.139
1I9A_A,FLU+F+G,117.712
2AYH_A,JTT+F,45.339
1BYA_A,Poisson+F,60.005
4MDH_A,WAG+F,48.176
1TRK_B,FLU+F,61.368
1KRA_C,WAG+F+G,66.302
1DAA_A,LG+F+G,107.708
1QJE_A,JTT+F+G,53.049
1MBB_A,WAG+F+G,61.553
1IVH_A,WAG+F,43.598
1R30_A,JTT+F,55.378
5EAT_A,JTT+F+G,101.569
2BKR_A,WAG+F+G,95.831
1O9I_A,WAG+F,55.066
1L7N_A,JTT+F,47.085
1QRG_A,LG+F,97.181
1E6E_A,FLU+F,81.031
1XTC_A,LG+F+G,12.745
1PA9_A,Poisson+F+G,8.134
1BOL_A,WAG+F+G,33.146
1BT1_A,FLU+F,21.053
1J2U_A,FLU+F,123.294
2ACY_A,LG+F+G,95.982
1PTD_A,JTT+F,40.268
1CB8_A,Poisson+F+G,37.884
1PFQ_A,Poisson+F,67.582
1PJB_A,WAG+F,55.112
1MQW_A,WAG+F,73.752
1P1X_A,FLU+F+G,97.566
1MOQ_A,JTT+F,1.319
1FUA_A,Poisson+F+G,76.471
1K32_A,JTT+F+G,67.595
1DUP_A,JTT+F,47.460
1KC7_A,Poisson+F,49.444
1CEL_A,LG+F,74.702
1NDI_A,LG+F+G,94.054
1ROZ_A,FLU+F,61.894
1BH2_A,Poisson+F+G,67.627
1A8S_A,JTT+F+G,65.348
1B3R_A,JTT+F+G,60.897
1HTI_A,Poisson+F,50.640
2ENG_A,LG+F,41.250
5EAT_A,Poisson+F,82.238
1CZ1_A,LG+F+G,91.687
1PMA_B,JTT+F+G,101.499
1EC9_A,LG+F+G,60.640
1R16_A,Poisson+F,34.693
1R6W_A,WAG+F+G,95.447
2DW7_A,WAG+F+G,65.816
1GAL_A,JTT+F,117.841
1DOD_A,Poisson+F+G,56.093
1CW0_A,Poisson+F+G,101.004
2PEC_A,JTT+F,66.623
1DGS_A,Poisson+F,66.180
1ORO_A,LG+F,60.746
1HY3_A,Poisson+F+G,66.441
1GDH_A,LG+F+G,89.368
1DCO_A,FLU+F,66.864
1GUF_A,FLU+F+G,153.000
1DO6_A,Poisson+F,84.519
1QH9_A,WAG+F+G,86.295
1APX_A,FLU+F,37.106
1DOD_A,Poisson+F,50.293
1E0C_A,Poisson+F+G,82.688
1GA8_A,JTT+F+G,84.359
1M53_A,LG+F+G,115.096
1JOA_A,JTT+F+G,83.933
1LCB_A,LG+F+G,67.660
1C82_A,WAG+F+G,27.813
1DFO_A,Poisson+F,41.241
1D1Q_A,JTT+F+G,104.940
1DVE_A,Poisson+F+G,70.068
2HDH_A,Poisson+F+G,70.765
1Z9H_A,FLU+F+G,98.542
3CSM_A,FLU+F,79.058
2BBK_L,WAG+F+G,2.337
1BG0_A,WAG+F+G,110.902
1Q18_A,Poisson+F,78.385
1GDH_A,WAG+F,69.282
1ABR_A,FLU+F,31.667
1SZJ_G,Poisson+F+G,49.549
1J7G_A,LG+F,63.294
1QJE_A,WAG+F,34.971
1GCU_A,Poisson+F,17.485
1XTC_A,JTT+F+G,12.059
1AZY_A,WAG+F,61.856
1B5T_A,FLU+F,64.217
1CB7_B,FLU+F+G,66.466
1DLI_A,Poisson+F,45.433
1FO6_A,LG+F,69.243
1P4R_A,FLU+F+G,71.939
1DIN_A,WAG+F,83.557
1ZE1_A,FLU+F+G,159.952
1L1D_A,FLU+F+G,66.245
1CBX_A,LG+F+G,10.319
2PTH_A,WAG+F,64.026
1JOA_A,WAG+F,72.043
2PEC_A,Poisson+F+G,61.309
1LBU_A,LG+F,68.684
2EBN_A,FLU+F+G,42.953
1YCF_A,FLU+F+G,94.368
1CEL_A,WAG+F+G,74.944
1FUI_A,LG+F+G,59.402
1ONR_A,JTT+F+G,60.732
1A16_A,Poisson+F+G,62.721
1BS9_A,JTT+F,48.178
2DW7_A,FLU+F,59.421
1CQQ_A,Poisson+F,2.229
1G8O_A,LG+F,63.118
1A50_B,WAG+F+G,65.939
1B65_A,JTT+F+G,102.544
1F2D_A,LG+F+G,83.358
1QTN_A,JTT+F+G,2.685
1QRR_A,WAG+F+G,80.125
1PYM_A,FLU+F+G,126.357
3CSM_A,Poisson+F,65.322
1IDJ_A,WAG+F+G,84.414
1D0S_A,WAG+F,86.896
1A69_A,JTT+F+G,61.063
1BOU_B,Poisson+F+G,83.834
1VR7_A,Poisson+F,75.567
1OE8_A,WAG+F+G,93.341
1DIZ_A,FLU+F+G,62.049
1M54_A,LG+F+G,37.746
1R30_A,WAG+F+G,105.395
2SQC_A,WAG+F,70.979
1XVT_A,Poisson+F,48.062
1DZR_A,WAG+F+G,89.164
1RDD_A,WAG+F+G,66.097
1ELQ_A,WAG+F,71.052
1AQ2_A,JTT+F,50.739
1DO8_A,FLU+F,56.901
1C0K_A,FLU+F,121.823
1AJ8_A,FLU+F,69.545
1UAQ_A,LG+F+G,75.453
1BVV_A,WAG+F+G,28.336
1DVE_A,FLU+F,68.990
1QAZ_A,FLU+F+G,39.486
1MUG_A,FLU+F+G,155.704
2PFL_A,LG+F+G,68.431
1I8T_A,JTT+F+G,79.556
1VQ1_A,WAG+F+G,124.733
1ABR_A,Poisson+F,22.594
1FRO_A,JTT+F+G,83.527
2SQC_A,FLU+F+G,141.026
1POW_A,FLU+F+G,109.608
1ALD_A,Poisson+F+G,55.814
1A65_A,JTT+F,79.193
1PYM_A,WAG+F,74.212
1QI9_A,Poisson+F,31.349
1P3D_A,JTT+F+G,85.436
1RVV_A,FLU+F,50.480
1ESC_A,FLU+F+G,76.259
1KFU_L,FLU+F+G,100.028
1F7L_A,Poisson+F,83.430
1JOF_A,FLU+F+G,34.623
1J7G_A,WAG+F+G,64.886
1GOG_A,JTT+F+G,67.417
1STC_E,JTT+F+G,131.806
1GPR_A,LG+F+G,109.084
1KNP_A,Poisson+F+G,73.100
1FDY_A,WAG+F,86.338
3CSM_A,Poisson+F+G,87.405
1LCB_A,FLU+F+G,76.413
2F61_A,Poisson+F+G,87.088
1UQR_A,JTT+F,61.528
1NLU_A,LG+F,17.749
1HPL_A,FLU+F+G,93.026
1UAQ_A,FLU+F+G,109.295
1EXN_A,FLU+F+G,3.891
1F6D_A,LG+F,60.226
1J2U_A,FLU+F+G,171.416
2DLN_A,Poisson+F,58.568
1ELS_A,FLU+F,50.258
1CBX_A,JTT+F,7.945
1OGO_X,FLU+F,15.161
